cnes;razao_social;nome_fantasia;logradouro;numero;bairro;CEP;codigo_municipio;latitude;londitude;referencia
9476458;CLINICA MEDICA DRA GERMANA MARTINIANO EIRELI                ;CLINICA MEDICA DRA GERMANA MARTINIANO                       ;DO FIO                                  ;1260      ;COACU               ;61760000;230428;-3.89                         ;-38.451                       ;202104
9476466;LA SERVICOS MEDICOS LTDA                                    ;MEDCLINICA                                                  ;EUZEBIO DE QUEIROZ                      ;6090      ;EUSEBIO             ;61760000;230428;-3.7595865                    ;-38.547641                    ;202104
9477160;ORTHODESIGN CONSULTORIO ODONTOLOGICO LTDA                   ;ORTHODESIGN ODONTOLOGIA CONTEMPORANEA                       ;SANTA ADELIA                            ;179       ;CENTRO              ;61760000;230428;-3.89                         ;-38.451                       ;202104
9477187;JOAO PAULO AGUIAR RIBEIRO                                   ;JOAO PAULO AGUIAR RIBEIRO                                   ;RUA TIBURCIO CAVALCANTE                 ;1947      ;ALDEOTA             ;60125100;230440;-3.741749                     ;-38.504251                    ;202104
9477640;INSTITUTO DO CANCER DO CEARA                                ;ICC UNIDADE SAO MATEUS                                      ;AVENIDA SANTOS DUMONT                   ;5633      ;PAPICU              ;60430230;230440;-3.741615                     ;-38.480090                    ;202104
9478086;CAMILA MENEZES LIMA                                         ;CAMILA MENEZES LIMA                                         ;RUA PADRE PEDRO DE ALENCAR              ;621       ;MESSEJANA           ;60840280;230440;-3.833115                     ;-38.493852                    ;202104
9478140;BOTELHO ALVES SERVICOS MEDICOS LTDA                         ;KP BOTELHO                                                  ;RUA HENRIQUETA GALENO                   ;520       ;DIONISIO TORRES     ;60135420;230440;-3.746764                     ;-38.495519                    ;202104
9478159;CICERO CLAUDIO DIAS GOMES                                   ;CICERO CLAUDIO DIAS GOMES                                   ;CATULO DA PAIXAO CEARENCE               ;175       ;TRIANGULO           ;63010970;230730;-7.213                        ;-39.315                       ;202104
9478256;AMBR SERVICOS MEDICOS SS                                    ;AMBR SERVICOS MEDICOS                                       ;RUA 17                                  ;1611      ;CONJUNTO DOS BANCARI;60348270;230440;-3.71972                      ;-38.597084                    ;202104
9478280;LIVIA NORONHA DE SOUZA BODENDIEK                            ;LIVIA NORONHA DE SOUZA BODENDIEK                            ;AVENIDA JOAO DE ARAUJO LIMA             ;801       ;JOSE WALTER         ;60750015;230440;-3.828847                     ;-38.559568                    ;202104
9478299;WALDER BRAGA VIANA                                          ;WALDER BRAGA VIANA                                          ;AVENIDA JOAO DE ARAUJO LIMA             ;801       ;JOSE WALTER         ;60750015;230440;-3.828815                     ;-38.559611                    ;202104
9478310;RENATA PINHEIRO COLARES                                     ;RENATA PINHEIRO COLARES                                     ;RUA DOUTOR JOAO MOREIRA                 ;237       ;CENTRO              ;60030000;230440;-3.723027                     ;-38.526822                    ;202104
9478434;MUNICIPIO DE CRUZ                                           ;UBS RAIMUNDO BENTO QUEIROZ                                  ;AROEIRA                                 ;S/N       ;AROEIRA             ;62595000;230425;-2.958282                     ;-40.376156                    ;202104
9478442;MUNICIPIO DE CRUZ                                           ;UBS MARIA HOZANA VASCONCELOS                                ;LAGOA DOS MONTEIROS                     ;S/N       ;LAGOA DOS MONTEIROS ;62595000;230425;-2.921909                     ;-40.374192                    ;202104
9478558;JOSONIE FORTALEZA DE BRITO MOTA                             ;JOSONIE FORTALEZA DE BRITO MOTA                             ;RUA JOSE FRAGA NETO                     ;115       ;CIDADE DOS FUNCIONAR;60822620;230440;-3.788356                     ;-38.498396                    ;202104
9478876;CIBELE GONCALVES DE ALBUQUERQUE ELLERY                      ;CIBELE GONCALVES DE ALBUQUERQUE ELLERY                      ;AVENIDA AGUANAMBI                       ;332       ;FATIMA              ;60055402;230440;-3.739804                     ;-38.525106                    ;202104
9478965;CARLOS LEITE DE MACEDO FILHO                                ;CARLOS LEITE DE MACEDO FILHO                                ;RUA EUSEBIO DE SOUSA                    ;373       ;JOSE BONIFACIO      ;60050110;230440;-3.739743                     ;-38.525981                    ;202104
9478981;CLINICA PSICO SAUDE SS                                      ;PSICO SAUDE                                                 ;RUA MANOEL JESUINO                      ;974       ;VARJOTA             ;60175214;230440;-3.734122                     ;-38.485126                    ;202104
9479325;HEVERSON PARANAGUA DA PAZ                                   ;HEVERSON PARANAGUA DA PAZ                                   ;AVENIDA ALMIRANTE BARROSO               ;817       ;PRAIA DE IRACEMA    ;60060440;230440;-3.720272                     ;-38.515576                    ;202104
9479422;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO SAO MIGUEL                                   ;ST SAO MIGUEL                           ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9479430;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO SAO GONCALO                                  ;ST SAO GONCALO                          ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9479449;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO ANGICAL                                      ;ST ANGICAL                              ;S/N       ;ZONA RURAL          ;63650000;231126;-5.8343709                    ;-40.8652388                   ;202104
9479457;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO SAO GERONIMO                                 ;ST SAO GERONIMO                         ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9479465;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO SITIO                                        ;POVOADO DO SITIO                        ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9479538;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO ALGODOES                                     ;ST ALGODOES                             ;S/N       ;ZONA RURAL          ;63650000;231126;-6.04813187                   ;-40.74342047                  ;202104
9479589;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO SAO LUIZ                                     ;ST SAO LUIS                             ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9479597;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO JARDIM                                       ;ST JARDIM                               ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9479600;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO ATALHO                                       ;ST ATALHO                               ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9479619;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO BOM JESUS                                    ;ST BOM JESUS                            ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9479635;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO GAVIAO                                       ;ST GAVIAO                               ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9479643;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO PAU DARCO                                    ;ST PAU DARCO                            ;S/N       ;ZONA RURAL          ;63650000;231126;-5.843                        ;-40.701                       ;202104
9479651;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO BOA NOVA                                     ;ST BOA NOVA                             ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9479996;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO FIDELIS                                      ;ST FIDELIS                              ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9480005;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO BESOURO                                      ;BESOURO                                 ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9480013;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO BANDARRO                                     ;BANDARRO                                ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9480021;MUNICIPIO DE QUITERIANOPOLIS                                ;PONTO DE APOIO SANTA ROSA                                   ;ST SANTA ROSA                           ;S/N       ;ZONA RURAL          ;63650000;231126;-5.87438405                   ;-40.72394986                  ;202104
9481389;CLAUDIO SERGIO CHAVES LIMA                                  ;CLAUDIO SERGIO CHAVES LIMA                                  ;RUA MONSENHOR CATAO                     ;200       ;MEIRELES            ;60175000;230440;-3.736395                     ;-38.489976                    ;202104
9481532;DR ALENCAR CIRURGIA PLASTICA EIRELI                         ;DR ALENCAR CIRURGIA PLASTICA                                ;AVENIDA PONTES VIEIRA                   ;1380      ;SAO JOAO DO TAUAPE  ;60130240;230440;-3.752342                     ;-38.509195                    ;202104
9481664;ACRISIO SALES VALENTE                                       ;ACRISIO SALES VALENTE                                       ;RUA MONSENHOR BRUNO                     ;620       ;MEIRELES            ;60115190;230440;-3.727603                     ;-38.507773                    ;202104
9482032;LEINA MEDEIROS DE FIGUEIREDO                                ;LEINA MEDEIROS DE FIGUEIREDO                                ;RUA DOM SEBASTIAO LEME                  ;1019      ;FATIMA              ;60050160;230440;-3.750893                     ;-38.525380                    ;202104
9482458;CLIMOCE CLINICA DE MEDICINA OCUPACIONAL DO CEARA            ;CLIMOCE CLINICA DE MEDICINA OCUPACIONAL DO CEARA            ;RUA SANTA ANGELA                        ;15        ;MESSEJANA           ;60871070;230440;-3.850105                     ;-38.523083                    ;202104
9482466;IGOR FILHO SERVICOS MEDICOS SS                              ;IGOR FILHO SERVICOS MEDICOS                                 ;RUA CAMPO AMOR ROCHA                    ;38        ;FATIMA              ;60415080;230440;-3.753549                     ;-38.524960                    ;202104
9482474;APMED SERVICOS MEDICOS LTDA                                 ;APMED SERVICOS MEDICOS LTDA                                 ;AV FRANCISCO SA                         ;5036      ;CRISTO REDENTOR     ;60337252;230440;-3.712639                     ;-38.569299                    ;202104
9482482;AMP SERVICOS MEDICOS LTDA                                   ;AMP SERVICOS MEDICOS                                        ;RUA CAMPO AMOR ROCHA                    ;38        ;FATIMA              ;60415080;230440;-3.753549                     ;-38.524980                    ;202104
9482490;GERD SERVICOS DE SAUDE S S LTDA                             ;GERD SERVICOS DE SAUDE                                      ;RUA CAMPO AMOR ROCHA                    ;38        ;FATIMA              ;60415080;230440;-3.753527                     ;-38.524980                    ;202104
9482504;ESMEDIC SERVICOS MEDICOS LTDA                               ;ESMEDIC SERVICOS MEDICOS LTDA                               ;RUA CAMPO AMOR ROCHA                    ;38        ;FATIMA              ;60415080;230440;-3.753538                     ;-38.524959                    ;202104
9482512;JBA SERVICOS DE SAUDE SS                                    ;JBA SERVICOS DE SAUDE                                       ;RUA CAMPO AMOR ROCHA                    ;38        ;FATIMA              ;60415080;230440;-3.753538                     ;-38.524982                    ;202104
9482539;SEMED SERVIOS MEDICOS LTDA                                  ;SEMED SERVICOS MEDICOS LTDA                                 ;RUA CAMPO AMOR ROCHA                    ;38        ;FATIMA              ;60415080;230440;-3.753559                     ;-38.524948                    ;202104
9483330;FRANCISCO AECIO FERNANDES DIAS                              ;FRANCISCO AECIO FERNANDES DIAS                              ;AVENIDA SANTOS DUMONT                   ;2456      ;ALEOTA              ;60150973;230440;-3.734996                     ;-38.503029                    ;202104
9483349;DEYSEANE MARIA ARAUJO LIMA                                  ;DEYSEANE MARIA ARAUJO LIMA                                  ;RUA LAURO MAIA                          ;618       ;JOSE BONIFACIO      ;60055210;230440;-3.745960                     ;-38.523258                    ;202104
9484779;G M ODONTOLOGIA LTDA                                        ;REDE ORTO FORTALEZA                                         ;AVENIDA GOMES DE MATOS                  ;661       ;PARREAO             ;60410357;230440;-3.758898                     ;-38.543825                    ;202104
9485112;PINHEIRO XENOFONTE SERVICOS MEDICOS ME                      ;ATELIE DO SORRISO                                           ;AVENIDA DUQUE DE CAXIAS                 ;714       ;CENTRO              ;63105000;230420;-7.2353906                    ;-39.4099842                   ;202104
9485325;CENTRO DE PREVENCAO ODONTOLOGICA C P O LTDA                 ;CENTRO DE PREVENCAO ODONTOLOGICA                            ;RUA DONA LEOPOLDINA                     ;720       ;CENTRO              ;60110000;230440;-3.731464                     ;-38.519777                    ;202104
9486070;CASA DE ACOLHIMENTO CAMINHO DE VIDA CACVI                   ;CACVI                                                       ;RUA LEONOR ARAUJO E SILVA               ;690       ;PEDRINHAS           ;63018090;230730;-7.213                        ;-39.315                       ;202104
9486879;EDUARDO VASCONCELOS DE FREITAS                              ;EDUARDO VASCONCELOS DE FREITAS                              ;AVENIDA AGUANAMBI                       ;332       ;FATIMA              ;60055402;230440;-3.739777                     ;-38.525154                    ;202104
9486909;CHARLES SAMUEL MARQUES DANTAS                               ;CHARLES SAMUEL MARQUES DANTAS                               ;AVENIDA AGUANAMBI                       ;332       ;FATIMA              ;60055402;230440;-3.739804                     ;-38.525106                    ;202104
9486917;RAFAEL LUIS CAVALCANTI VERAS RIBEIRO                        ;RAFAEL LUIS CAVALCANTI VERAS RIBEIRO                        ;AVENIDA AGUANAMBI                       ;332       ;FATIMA              ;60055402;230440;-3.742807                     ;-38.525617                    ;202104
9487948;CL OFTALMOLOGIA S S                                         ;CL OFTALMOLOGIA                                             ;RUA DESEMBARGADOR LAURO NOGUEIRA        ;1500      ;PAPICU              ;60176065;230440;-3.740762                     ;-38.471798                    ;202104
9487956;RCMED MEDICOS ASSOCIADOS S S                                ;RCMED                                                       ;FELINO BARROSO                          ;801       ;FATIMA              ;60050130;230440;-3.74872                      ;-38.527822                    ;202104
9487980;HANDERSON CHAGAS PEREIRA                                    ;ULTRA MED IMAGENS                                           ;RUA FELINO BARROSO                      ;801       ;FATIMA              ;60050130;230440;-3.748762                     ;-38.527811                    ;202104
9487999;ALPHA MEDIC PERICIAS LTDAS                                  ;ALPHA MEDIC PERICIAS                                        ;AVENIDA BEZERRA DE MENEZES              ;2071      ;SAO GERARDO         ;60325004;230440;-3.735465                     ;-38.562833                    ;202104
9488006;LUDIMILA LOPES SATANA                                       ;CLINICA RADIOLOGICA DRA LUDMILA LOPES                       ;RUA FELINO BARROSO                      ;801       ;FATIMA              ;60050130;230440;-3.748741                     ;-38.527800                    ;202104
9488014;RBA SERVICOS MEDICOS SS                                     ;RBA SERVICOS MEDICOS SS                                     ;RUA ODILON SOARES                       ;162       ;FARIAS BRITO        ;60010820;230440;-3.730064                     ;-38.542427                    ;202104
9488111;FRANCISCO AUTRAN NUNES NETO                                 ;FRANCISCO AUTRAN NUNES NETO                                 ;AVENIDA 13 DE MAIO                      ;1189      ;FATIMA              ;60040531;230440;-3.749221                     ;-38.529884                    ;202104
9488278;FERNANDA CARVALHO BEZERRA                                   ;FERNANDA CARVALHO BEZERRA                                   ;AVENIDA JOAO DE ARAUJO LIMA             ;801       ;JOSE WALTER         ;60750130;230440;-3.828837                     ;-38.559611                    ;202104
9488332;LILLIAN TAVARES DE SOUZA MATOS                              ;LILLIAN TAVARES DE SOUZA MATOS                              ;RUA CAROLINA SUCUPIRA                   ;1151      ;ALDEOTA             ;60140120;230440;-3.742773                     ;-38.493832                    ;202104
9488480;MUNICIPIO DE ARACATI                                        ;RESGATE MUNICIPAL DE ARACATI                                ;RUA SANTOS DUMONT                       ;S/N       ;CENTRO              ;62800000;230110;-4.56513131722914             ;-37.773882150650024           ;202104
9488634;CENTRO DE ESPECIALIDADES MEDICAS DE HORIZONTE LTDA EPP      ;CEMES HORIZONTE                                             ;RUA MARIA CONRADO DE LIMA               ;135       ;CENTRO              ;62880135;230523;-4.0957                       ;-38.4939                      ;202104
9489614;MARCUS HENRIQUE BEZERRA GADELHA LOPES                       ;MARCUS HENRIQUE BEZERRA GADELHA LOPES                       ;AVENIDA AGUANAMBI                       ;332       ;FATIMA              ;60055402;230440;-3.739858                     ;-38.525128                    ;202104
9489673;VICTOR MONTE TENORIO DE ALMEIDA                             ;VICTOR MONTE TENORIO DE ALMEIDA                             ;AVENIDA AGUANAMBI                       ;332       ;FATIMA              ;60055402;230440;-3.756207                     ;-38.522142                    ;202104
9489738;LUANA BEZERRA LOPES                                         ;LUANA BEZERRA LOPES                                         ;RUA PROFESSOR DIAS DA ROCHA             ;1511      ;DIONISIO TORRES     ;60170311;230440;-3.742598                     ;-38.493717                    ;202104
9490132;CENTRO TERAPEUTICO VIDAS TRANSFORMADAS                      ;CENTRO TERAPEUTICO VIDAS TRANSFORMADAS                      ;AV DEPUTADO DUARTE JUNIOR               ;1321      ;AEOPORTO            ;63010970;230730;-7.213                        ;-39.315                       ;202104
9490329;CLINICA MEDICA ARCANJO CIA LTDA                             ;CLINICA MEDICA ARCANJO CIA LTDA                             ;LEONCIO DA PONTE                        ;S/N       ;CENTRO              ;62150000;231200;-3.4587623969886208           ;-40.21199941635132            ;202104
9490795;FELIPPE MARTINS MONTENEGRO BARROCAS                         ;FELIPPE MARTINS MONTENEGRO BARROCAS                         ;AVENIDA MONSENHOR TABOSA                ;1381      ;PRAIA DE IRACEMA    ;60165010;230440;-3.724278                     ;-38.506270                    ;202104
9490906;WAGNER BEZERRA JUNIOR                                       ;WAGNER BEZERRA JUNIOR                                       ;RUA 24 DE MAIO                          ;1480      ;BENFICA             ;60020001;230440;-3.734588                     ;-38.534613                    ;202104
9491449;LUIZ CARLOS FREITAS DE ALENCAR                              ;LABORATORIO LIMOEIRENSE                                     ;JOAQUIM ROGERIO CABO                    ;57        ;CENTRO              ;62970000;230070;-5.5184081721278435           ;-38.27061653137207            ;202104
9491465;ANNE FREIRE GOMES                                           ;CONSULTORIO ODONTOLOGICO DRA ANNE FREIRE                    ;RUA CORONEL SIMPLICIO BEZERRA           ;366       ;CENTRO              ;62970000;230070;-5.5230371                    ;-38.2713223                   ;202104
9491481;MILENA MENESES MARTINS 05429100390                          ;INNOVA ODONTOLOGIA                                          ;JOAQUIM ROGERIO CABO                    ;129       ;CENTRO              ;62970000;230070;-5.517831499815911            ;-38.27018737792969            ;202104
9491643;LABORATORIO E CLINICA MEDICA VIANA LTDA                     ;MERCIER LABORATORIO E CLINICA MEDICA                        ;RUA FREI LAMBERTO                       ;450       ;CENTRO              ;62970000;230070;-5.5192859                    ;-38.2701109                   ;202104
9491902;MUNICIPIO DE ALTO SANTO                                     ;CENTRAL DE REGULACAO DE ALTO SANTO                          ;RUA AMINTAS BEZERRA                     ;31        ;ALIPIOS             ;62970000;230070;-5.5216769                    ;-38.2747435                   ;202104
9491910;MUNICIPIO DE ALTO SANTO                                     ;CENTRO DE ABASTECIMENTO FARMACEUTICO DE ALTO SANTO CAF      ;RUA AMINTAS BEZERRA                     ;31        ;ALIPIOS             ;62970000;230070;-5.5216769                    ;-38.2747435                   ;202104
9492003;LARA XIMENES BARRETO                                        ;LARA XIMENES BARRETO                                        ;RUA CORONEL SOLON                       ;443       ;FATIMA              ;60040293;230440;-3.743263                     ;-38.527965                    ;202104
9492291;LODETTI FONTES LTDA                                         ;REVIVA FILIAL                                               ;AVENIDA ENGENHEIRO SANTANA JUNIOR       ;3000      ;COCO                ;60175973;230440;-3.747292                     ;-38.489961                    ;202104
9492518;FILIPE SANCHO DE MACEDO                                     ;FILIPE SANCHO DE MACEDO                                     ;AVENIDA AGUANAMBI                       ;332       ;FATIMA              ;60055402;230440;-3.756272                     ;-38.522131                    ;202104
9492615;MARCELO FALCAO COELHO VIDAL                                 ;MARCELO FALCAO COELHO VIDAL                                 ;AVENIDA AGUANMABI                       ;332       ;FATIMA              ;60055402;230440;-3.739826                     ;-38.525138                    ;202104
9492631;RODRIGO MARTINS DE PAIVA SALES                              ;RODRIGO MARTINS DE PAIVA SALES                              ;RUA CARLOS VASCONCELOS                  ;2691      ;ALDEOTA             ;60115171;230440;-3.730387                     ;-38.509902                    ;202104
9492658;RAIMUNDO RODRYGO DE SOUSA NOGUEIRA LEITE                    ;RAIMUNDO RODRYGO DE SOUSA NOGUEIRA LEITE                    ;AVENIDA 13 DE MAIO                      ;215       ;FATIMA              ;60040531;230440;-3.753604                     ;-38.522178                    ;202104
9492666;JOSE FERNANDES DA SILVA NETO                                ;JOSE FERNANDES DA SILVA NETO                                ;RUA DOUTOR JOSE LOURENCO                ;777       ;ALDEOTA             ;60115281;230440;-3.730745                     ;-38.506189                    ;202104
9492755;A FABIOLA GOMES DE ARAUJO FONOAUDIOLOGIA                    ;FONOCLIN                                                    ;ANTONIO BAIA                            ;236       ;PADRE JULIO MARIA   ;61610125;230370;-3.733                        ;-38.656                       ;202104
9493603;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO JUREMAL                                    ;SITIO JUREMAL                           ;S/N       ;ZONA RURAL          ;62970000;230070;-5.451343                     ;-38.227239                    ;202104
9493611;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO ARMADOR                                    ;SITIO ARMADOR                           ;S/N       ;ZONA RURAL          ;62970000;230070;-5.458361                     ;-38.190234                    ;202104
9493832;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO VILA PESQUEIRA                             ;SITIO VILA PESQUEIRA                    ;S/N       ;ZONA RURAL          ;62970000;230070;-5.536930                     ;-38.423410                    ;202104
9493840;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO RECANTO                                    ;SITIO RECANTO                           ;S/N       ;ZONA RURAL          ;62970000;230070;-5.423851                     ;-38.388242                    ;202104
9493859;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO CAROBA                                     ;SITIO CAROBA                            ;S/N       ;ZONA RURAL          ;62970000;230070;-5.520518                     ;-38.419171                    ;202104
9493875;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO BOM JESUS                                  ;SITIO BOM JESUS                         ;S/N       ;ZONA RURAL          ;62970000;230070;-5.408927                     ;-38.374027                    ;202104
9493883;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO CARAUBAS                                   ;SITIO CARAUBAS                          ;S/N       ;ZONA RURAL          ;62970000;230070;-5.441583                     ;-38.414270                    ;202104
9493891;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO CABRITO                                    ;SITIO CABRITO                           ;S/N       ;ZONA RURAL          ;62970000;230070;-5.424173                     ;-38.357551                    ;202104
9493905;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO ANDRE DIAS                                 ;SITIO ANDRE DIAS                        ;S/N       ;ZONA RURAL          ;62970000;230070;-5.413055                     ;-38.266734                    ;202104
9493913;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO JARDIM                                     ;JARDIM                                  ;S/N       ;ZONA PERIURBANA     ;62970000;230070;-5.498270                     ;-38.260867                    ;202104
9493921;MUNICIPIO DE ALTO SANO                                      ;UNIDADE DE APOIO BAIXA DOS CABRAS                           ;SITIO BAIXA DOS CABRAS                  ;S/N       ;ZONA RURAL          ;62970000;230070;-5.644090                     ;-38.054363                    ;202104
9493948;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO RIACHO SECO                                ;SITIO RIACHO SECO                       ;S/N       ;ZONA RURAL          ;62970000;230070;-5.408724                     ;-38.330883                    ;202104
9493956;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO BAIXA NOVA                                 ;SITIO BAIXA NOVA                        ;S/N       ;ZONA RURAL          ;62970000;230070;-5.548564                     ;-38.149938                    ;202104
9493964;MUUNICIPIO DE ALTO SANTO                                    ;UNIDADE DE APOIO IPANEMA I                                  ;SITIO IPANEMA I                         ;S/N       ;ZONA RURAL          ;62970000;230070;-5.514028                     ;-38.161958                    ;202104
9493972;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO IPANEMA II                                 ;SITIO IPANEMA II                        ;S/N       ;ZONA RURAL          ;62970000;230070;-5.508060                     ;-38.112841                    ;202104
9493980;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO EMBRULHADAS                                ;SITIO EMBRULHADAS                       ;S/N       ;ZONA RURAL          ;62970000;230070;-5.641674                     ;-38.125901                    ;202104
9494030;VALCIR FERREIRA DE SOUSA FILHO                              ;VALCIR FERREIRA DE SOUSA FILHO                              ;RUA ROCHA LIMA                          ;1563      ;ALDEOTA             ;60135285;230440;-3.740049                     ;-38.510049                    ;202104
9494049;ORTODONT CLINICA ODONTOLOGICA LTDA                          ;ORTODONT                                                    ;RUA DELMIRO DE FARIAS                   ;100       ;JARDIM AMERICA      ;60416030;230440;-3.755085                     ;-38.541609                    ;202104
9494057;LILIANE PEREIRA CARVALHO DE ARAUJO                          ;LILIANE PEREIRA CARVALHO DE ARAUJO                          ;RUA BRIGADEIRO CORREIA DE MELO          ;35        ;DIONISIO TORRES     ;60170300;230440;-3.749691                     ;-38.497595                    ;202104
9494146;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO VILA ORIENTE                               ;SITIO VILA ORIENTE                      ;S/N       ;ZONA RURAL          ;62970000;230070;-5.404108                     ;-38.296790                    ;202104
9494154;MUNICIPIO DE ALTO SANTO                                     ;UNIDADE DE APOIO LAGOA GRANDE                               ;SITIO LAGOA GRANDE                      ;S/N       ;ZONA RURAL          ;62970000;230070;-5.408724                     ;-38.330883                    ;202104
9494863;MUNICIPIO DE BANABUIU                                       ;UNIDADE DE SAUDE DA FAMILIA TEREZA RODRIGUES                ;LAGOA DO MEIO                           ;S/N       ;ZONA RURAL          ;63960000;230185;-5.187970337131363            ;-38.84147644042969            ;202104
9495258;LUCIANA VASCONCELOS ALVES CONSULTORIO ODONTOLOGICO          ;CONSULTORIO ODONTOLOGICO LUCIANA ALVES                      ;EUSEBIO DE QUEIROZ                      ;2715      ;COITE               ;61760000;230428;-3.89                         ;-38.451                       ;202104
9495347;RAIANY VIEIRA UCHOA                                         ;RAIANY VIEIRA UCHOA                                         ;ALFREDO TERCEIRO                        ;484       ;CENTRO              ;63870000;230240;-5.1248331                    ;-39.7317063                   ;202104
9495444;CLINICA NOGUEIRA RAMOS SS LTDA                              ;CLINICA NOGUEIRA RAMOS                                      ;AVENIDA SANTOS DUMONT                   ;2456      ;ALDEOTA             ;60150162;230440;-3.734996                     ;-38.503039                    ;202104
9495517;VACCINECLIN CLINICA DE VACINACAO LTDA                       ;VACINE CARE                                                 ;AVENIDA SENADOR VIRGILIO TAVORA         ;1500      ;ALDOTA              ;60170078;230440;-3.738936                     ;-38.494223                    ;202104
9495843;MUNICIPIO DE SOBRAL                                         ;ESCOLA DE FORMACAO EM SAUDE DA FAMILIA VISCONDE DE SABOIA   ;AVENIDA JOHN SANFORD                    ;1320      ;JUNCO               ;62011000;231290;-3.6580598                    ;-40.3770722                   ;202104
9496505;CENTRO INTEGRADO DE CARDIOLOGIA E GASTROENTEROLOGIA DO CEARA;CENTRO INTEGRADO DE CARDIOLOGIA E GASTROENTEROLOGIA DO CEARA;AVENIDA DOM LUIS                        ;1200      ;ALDEOTA             ;60160196;230440;-3.735713                     ;-38.490063                    ;202104
9496521;CLINICA MEDICA DRA AMANDA BEZERRA EIRELI                    ;CLINICA MEDICA DRA AMANDA RICARTE EIRLEI                    ;RUA FELINO BARROSO                      ;801       ;FATIMA              ;60050130;230440;-3.748741                     ;-38.527800                    ;202104
9496556;GUSTAVO ITALO ALBUQUERQUE DE OLIVEIRA BRITO                 ;MEDNUTRO                                                    ;RUA PROF MARIA NILDA COUTO BEM          ;220       ;TRIANGULO           ;63041155;230730;-7.213                        ;-39.315                       ;202104
9497447;M N DE OLIVEIRA SANTOS                                      ;BIOFISIO                                                    ;RUA FRANCISCO ALMEIDA                   ;1527      ;CENTRO              ;62450000;230790;-3.2254427                    ;-40.6912777                   ;202104
9497919;CECILIA SALES MENESES                                       ;CLINICA LIMOVIDA                                            ;RUA JOSE GOMES DE SOUSA                 ;S/N       ;LAGOINHA            ;62920000;231150;-5.081710962507595            ;-37.91004180908203            ;202104
